Time_s,Top_C,Bottom_C,Capplate_C,Cylinder_C,Thermalbridge_C,Baseplate_C
195.0635733,171.4,69.4,22.9,24,43,25
195.6867715,171.7,69.4,22.9,24,43.6,24.5
196.2689016,172.3,69.5,22.9,24,43.9,24.5
196.8761422,172.9,69.7,23.5,24.5,44.8,25
197.4983273,173.2,69.7,22.9,24.5,44.8,25
198.1397111,173.8,69.9,22.9,24,44.8,24.5
198.7600188,174.1,70.1,22.9,24,44.8,25
199.3811066,174.4,70.2,22.9,24,44.8,25
199.9913259,174.7,70.2,22.9,24,44.5,25
200.6029437,175.1,70.4,22.9,24,44.5,25
201.2209281,175.4,70.4,22.9,24,44.5,25
201.8274806,176,70.6,22.9,24.5,44.8,25
202.4220907,176.3,70.8,23.5,24,45.1,25
203.0273995,176.6,70.8,22.9,24,45.6,25
203.6508256,176.9,70.9,23.5,24,46.2,25
204.2813234,177.6,70.9,22.9,24.5,46.7,25
204.9075723,177.9,71.1,23.5,25,47.3,25
205.5108281,178.2,71.1,22.9,25,47.8,25
206.0912834,178.9,71.3,22.9,25.5,48.1,25
206.6917036,179.5,71.3,22.9,25.5,48.6,25
207.3083962,179.9,71.5,22.9,25.5,48.9,25
207.9314194,180.5,71.6,22.9,25.5,49.1,25
208.5768569,180.9,71.8,22.9,25.5,49.1,25
209.2010003,181.2,71.8,23.5,25.5,49.1,25
209.8062413,181.6,72,23.5,25.5,49.1,25
210.4173844,182.3,72,22.9,25,49.1,25
211.0729716,182.6,72.1,22.9,25,48.9,25
211.6968648,183,72.3,22.9,25,48.9,25
212.3148539,183.3,72.5,23.5,25,48.6,25
212.9096708,183.3,72.5,22.9,25,48.3,25
213.5116078,183.7,72.6,22.9,25,48.1,25
214.1196206,184,72.8,22.9,25,47.8,25
214.7508127,184,72.8,22.9,24.5,47.8,25
215.3359015,184,73,22.9,24.5,47.5,25
215.9350559,184.4,73.2,22.9,24.5,47.3,25
216.524971,184.4,73.3,22.9,24.5,47,25.5
217.1252529,184.4,73.3,22.9,24.5,47,25
217.7299291,184.4,73.7,23.5,24,46.5,25.5
218.3465092,184.4,73.5,23.5,24.5,46.5,25.5
218.9427309,184.7,73.7,22.9,24.5,46.5,25.5
219.5658708,184.7,73.8,22.9,24,46.2,25.5
220.1892864,184.4,73.8,23.5,24.5,45.9,25.5
220.8141423,184.4,74,23.5,24,45.9,25.5
221.4168993,184.4,74.2,22.9,24,45.6,25.5
222.0644476,184.4,74.2,22.9,24,45.6,25.5
222.6662261,184.4,74.3,22.9,24,45.3,25.5
223.3004165,184.4,74.5,23.5,24,45.3,25
223.8913047,184,74.5,23.5,24,45.1,25.5
224.5014316,184,74.5,22.9,24,45.3,25.5
225.1122259,183.7,74.7,22.9,24,45.3,25.5
225.766003,183.7,74.8,22.9,24.5,45.9,25.5
226.3868421,183.7,74.8,23.5,24.5,46.2,25.5
