Time_s,Temperature1_C,Temperature2_C
146.8391902,173.5,80.4
147.4345391,173.5,80.6
148.001019,173.5,80.7
148.5986806,173.5,80.9
149.2263002,173.5,81
149.8397324,173.5,81.2
150.4512191,173.5,81.4
151.0475639,173.2,81.4
151.6438034,173.2,81.5
152.2567401,173.5,81.7
152.8846422,173.5,81.8
153.4778388,173.5,82
154.0743447,173.5,82.1
154.6719808,173.8,82.3
155.268513,173.8,82.4
155.880812,173.8,82.4
156.4763322,173.8,82.4
157.0703024,174.1,82.3
157.6668714,174.1,82.1
158.2635982,174.1,81.8
158.8586838,174.4,81.7
159.4547522,174.4,81.2
160.0495573,174.7,80.9
160.632037,174.7,80.6
161.2594932,175.1,80.4
161.8542324,175.1,80.3
162.4497504,175.1,80
163.0774267,175.4,79.8
163.6913282,175.4,79.8
164.285566,175.4,79.6
164.9155448,175.7,79.6
165.5109204,175.7,79.6
166.1070349,175.7,79.8
166.7191839,176,79.8
167.3168188,176,80
167.9298091,176,80.1
168.5575768,176.3,80.3
169.1512688,176.3,80.4
169.7656315,176.6,80.6
170.3938705,176.6,80.7
170.9915499,176.6,81
171.6039578,176.9,81.2
172.2141641,176.9,81.5
172.8254274,176.9,81.7
173.4222153,177.3,82
174.0196883,177.3,82.1
174.6479505,177.6,82.4
175.2424375,177.6,82.6
175.8388534,177.6,82.7
176.4487326,177.9,82.9
177.062156,177.9,82.9
177.668575,177.9,82.9
178.2817496,178.2,82.7
178.8776238,178.2,82.4
179.4899224,178.5,82.1
180.1317337,178.5,81.8
180.7608901,178.5,81.4
181.3744215,178.5,81
181.9871346,178.5,80.7
182.5863129,178.5,80.6
183.1822244,178.9,80.3
183.7804577,178.9,80.1
184.4074511,178.9,80.1
185.0046574,179.2,80.1
185.6011518,179.9,80.1
186.197643,179.9,80
186.797396,180.2,80.1
187.3958627,180.2,80.1
188.0251385,180.5,80.1
188.6236369,180.9,80.3
189.2478289,181.2,80.3
189.8461536,181.2,80.4
190.443778,181.9,80.4
191.0388619,182.3,80.6
191.6369898,182.3,80.6
192.2301112,182.6,80.6
192.8276235,183,80.6
193.4241063,183.3,80.7
194.0193208,183.7,80.7
194.6324975,184,80.7
195.2274976,184.4,80.7
195.8256797,184.7,80.7
196.4213737,185.1,80.7
197.019757,185.5,80.7
197.6169707,185.8,80.7
198.2131083,186.2,80.7
198.8081513,187,80.7
199.4065644,187.3,80.7
200.0367209,187.7,80.7
200.6355346,188.1,80.7
201.2328031,188.5,80.7
201.8318507,188.9,80.7
202.4297852,189.3,80.7
203.0262122,190.1,80.7
203.6260411,190.1,80.7
204.2176769,190.5,80.6
204.8122461,190.9,80.6
205.4105508,191.3,80.6
206.0411642,191.7,80.6
206.6385949,192.1,80.4
207.2323556,192.5,80.4
207.8255847,192.9,80.4
208.4213789,192.9,80.4
209.0486359,193.3,80.4
209.6454577,193.3,80.3
210.2428879,193.7,80.3
210.8402979,193.7,80.3
211.4374049,193.7,80.1
212.0367055,193.7,80.1
212.6327849,193.7,80.1
213.230415,193.7,80
213.8446306,193.7,80
214.4394305,193.7,79.8
215.0382064,193.7,79.8
215.6348274,193.7,79.8
216.2348542,193.3,79.8
216.8333418,193.3,79.6
217.4298058,193.3,79.6
218.0279761,193.3,79.6
218.6256746,192.9,79.5
219.2237614,192.9,79.5
219.8206757,192.9,79.3
220.415792,192.5,79.3
221.012542,192.5,79.3
221.6093949,192.1,79.2
222.2064222,192.1,79.3
222.8030826,192.1,79.2
223.4288508,192.1,79.2
224.0232075,191.7,79.2
224.619836,191.7,79
225.2184642,191.3,79
225.845936,191.3,78.9
226.4581783,191.3,78.9
227.0567037,190.9,78.9
227.6550876,191.3,78.9
228.2496145,190.9,78.7
228.8475528,190.9,78.7
229.4464488,190.9,78.7
230.0459296,190.9,78.5
230.6425881,190.5,78.5
231.2723708,190.1,78.4
231.8677207,190.1,78.4
232.4653682,189.7,78.4
233.063692,189.7,78.4
233.6601798,189.3,78.2
234.2594986,189.3,78.2
234.854553,189.3,78.1
235.4500996,188.9,78.1
236.0438625,188.9,78.1
236.6385265,188.5,78.1
237.2323149,188.5,78.1
237.8256193,188.5,78.1
238.4222277,188.1,77.9
239.0199837,188.1,77.9
239.6173358,188.1,77.9
240.21394,187.7,77.9
240.8130842,187.7,77.9
241.4110399,187.3,77.7
242.0077609,187.3,77.7
242.6035488,187.3,77.7
243.2305119,187.3,77.6
243.8295724,187,77.6
244.4288373,187,77.6
245.025063,187,77.4
245.6228159,186.6,77.4
246.2220159,186.2,77.3
246.8187042,186.2,77.3
247.4147001,186.2,77.1
248.0150781,185.8,76.9
248.6119828,185.8,76.8
249.2100976,185.5,76.8
249.8067739,185.5,76.6
250.4200391,185.1,76.5
251.0185751,185.1,76.5
251.615894,185.1,76.3
252.2036031,185.1,76.3
252.7906441,185.1,76.1
253.3863534,184.7,76.1
253.9813218,184.4,76
254.5622273,184,76
255.1580755,184,76
255.7526751,183.7,76
256.3678441,183.3,75.8
256.9622351,183,75.8
257.571214,183,75.8
258.1687693,182.3,75.8
258.7950738,182.3,75.8
259.4222522,181.6,75.8
260.0172401,181.2,75.8
260.6282585,180.9,75.6
261.2427729,180.5,75.8
261.8682663,180.2,75.8
262.46394,179.5,75.8
263.0606291,179.2,76
263.6890252,178.9,76
264.2851319,178.5,76
264.8816756,178.2,76
265.481585,178.2,76.3
266.0920145,177.6,76.3
266.7042487,177.3,76.5
267.3033801,176.9,76.6
267.8843334,176.6,76.6
268.5132196,176.3,76.8
269.1081552,176,76.9
269.7177592,175.7,77.1
270.3615596,175.7,77.3
270.9759246,175.4,77.4
271.5883125,175.1,77.6
272.1834786,174.7,77.7
272.7984439,174.4,77.9
273.3950298,174.4,78.1
274.0224107,174.1,78.2
274.6021665,174.1,78.4
275.2161619,174.1,78.5
275.8093889,174.1,78.7
276.4082819,174.1,78.9
277.0024137,174.1,79
277.5977757,174.1,79.2
278.2231489,174.1,79.5
278.822389,174.1,79.6
279.4179838,174.1,79.8
280.0137842,174.1,80
280.6081821,174.1,80.1
281.2007444,174.1,80.3
281.7985826,174.1,80.6
282.4087189,174.1,80.7
283.0056429,174.1,80.9
283.618034,174.1,81
284.2145996,174.1,81.4
284.8112995,174.4,81.5
285.4051345,174.1,81.7
285.9991103,174.4,81.8
286.5940376,174.4,82.1
287.2077935,174.4,82.3
287.8371462,174.4,82.4
288.4478429,174.7,82.6
289.0454757,174.7,82.7
289.6715189,175.1,82.7
290.2871521,175.1,82.6
290.8838154,175.4,82.3
291.4932947,175.4,82.1
292.092021,175.7,81.8
292.7029251,175.7,81.5
293.3141314,176,81.2
293.9121996,176,80.9
294.5076826,176.3,80.7
295.1165549,176.3,80.4
295.7129998,176.3,80.3
296.3268503,176.6,80.3
296.9232541,176.6,80.1
297.518033,176.9,80.1
298.1458596,177.3,80.3
298.7426409,177.3,80.3
299.3405798,177.3,80.3
299.9396194,177.6,80.6
300.5515517,177.6,80.6
301.16578,177.6,80.9
301.7756811,177.9,81
302.3900279,177.9,81.2
302.9861944,177.9,81.4
303.6140462,178.2,81.7
304.2094816,178.2,81.8
304.8053085,178.5,82.1
305.4015762,178.5,82.3
305.9990628,178.9,82.6
306.6286439,178.9,82.7
307.2545188,178.9,83
307.8486105,179.2,83
308.4489959,179.2,83
309.0445677,179.2,83
309.6579005,179.2,82.7
310.2378092,179.5,82.4
310.8325316,179.5,82.1
311.4463391,179.5,81.8
312.0588701,179.9,81.5
312.6540393,179.9,81.2
313.2529071,179.9,80.9
313.8488363,179.9,80.7
314.4455025,180.2,80.6
315.043694,180.5,80.4
315.6407922,180.5,80.3
316.2396961,180.9,80.1
316.8357873,181.2,80.1
317.4295157,181.6,80.1
318.0275765,181.6,80.1
318.6240119,181.9,80.1
319.2236188,181.9,80.1
319.8193225,182.3,80.1
320.4168907,182.3,80.1
321.0151863,182.6,80.1
321.6297422,183,80.1
322.2258412,183.3,80.1
322.8225545,183.7,80.1
323.41945,184,80.1
324.0159635,184.4,80.1
324.6107744,184.7,80.3
325.2096842,184.7,80.3
325.8067992,185.5,80.3
326.4026983,185.8,80.3
327.0010556,186.2,80.3
327.6302854,186.6,80.3
328.2397153,187,80.3
328.8364545,187.3,80.3
329.4307055,187.7,80.3
330.0292239,188.1,80.3
330.6252867,188.9,80.3
331.2382925,188.9,80.3
331.8677779,189.3,80.3
332.4661302,189.7,80.1
333.063174,190.1,80.1
333.694295,190.5,80.1
334.2900082,190.9,80.1
334.8875515,191.3,80.1
335.4865406,191.7,80
336.081324,191.7,80
336.6792994,192.1,80
337.2746051,192.1,80
337.8739789,192.5,79.8
338.4724292,192.5,79.8
339.0692567,192.9,79.8
339.6672501,193.3,79.6
340.261229,193.3,79.6
340.858534,193.7,79.6
341.4554675,193.7,79.5
342.0518418,193.7,79.5
342.6455624,193.7,79.5
343.2463053,193.7,79.3
343.8711847,193.7,79.3
344.4644319,193.7,79.2
345.0611034,193.7,79.3
345.6595574,193.7,79.2
346.2577336,193.7,79
346.8532277,193.7,79
347.4517073,193.7,79
348.0455347,193.7,79
348.6421317,193.3,78.9
349.2374345,193.3,78.9
349.8334309,193.3,78.9
350.4301755,193.3,78.9
351.0245293,193.3,78.7
351.6232622,192.9,78.7
352.2215246,192.9,78.7
352.8180979,192.5,78.5
353.4152965,192.5,78.5
354.0102633,192.5,78.4
354.6087321,192.1,78.4
355.2059917,192.1,78.4
355.801596,191.7,78.2
356.399862,191.7,78.2
356.9966027,191.7,78.2
357.5929023,191.3,78.2
358.207597,191.3,78.1
358.8040437,191.3,78.1
359.4014046,190.9,78.1
359.9966082,190.9,78.1
360.5953874,190.5,77.9
361.1934594,190.5,77.9
361.7901531,190.1,77.9
362.3882103,189.7,77.7
362.9846536,189.7,77.7
363.5811412,189.3,77.7
364.174408,189.3,77.7
364.7871444,189.3,77.6
365.3851045,188.9,77.6
365.9835556,188.9,77.6
366.5815957,188.5,77.6
367.1785918,188.5,77.4
367.7779444,188.5,77.4
368.3742139,188.1,77.4
369.0042172,187.7,77.4
369.6011134,187.7,77.4
370.2122875,187.7,77.3
370.810585,187.3,77.3
371.4186027,187.3,77.3
372.0124714,187,77.3
372.610298,187,77.3
373.2090879,186.6,77.3
373.8093275,186.6,77.3
374.4057511,186.6,77.3
375.0028261,186.6,77.3
375.6003044,186.2,77.3
376.1970297,186.2,77.1
376.7965602,185.8,77.1
377.3915168,185.8,77.1
377.9836525,185.8,77.1
378.5797212,185.1,77.1
379.1765478,185.1,77.1
379.7759836,185.1,77.1
380.3752626,185.1,77.1
381.0038847,184.7,77.1
381.6340451,184.7,77.1
382.227588,184.4,77.1
382.8235644,184.4,77.1
383.4185932,184.4,77.1
384.0165254,184.4,77.1
384.6127769,184,77.1
385.2099749,184,77.1
385.7986765,183.7,77.1
386.3957049,183.7,77.1
386.9924106,183.3,77.3
387.5888245,183.3,77.1
388.1851551,183.3,77.3
388.7816083,183.3,77.1
389.3790035,183.3,77.3
389.9745917,183,77.3
390.5699442,183,77.3
391.1635352,183,77.3
391.7588102,183,77.3
392.3544623,183,77.4
392.9495845,182.6,77.4
393.5454118,182.6,77.3
394.1429019,182.6,77.4
394.7376236,182.6,77.4
395.3332028,182.3,77.3
395.9310624,182.3,77.3
396.5299709,181.9,77.3
397.1288238,181.9,77.3
397.7223312,181.6,77.1
398.3357491,181.6,77.1
398.9325533,181.2,77.1
399.5290438,181.2,76.9
400.1255048,180.9,76.9
400.7531142,180.5,76.9
401.3744025,180.2,76.9
401.987107,179.9,76.9
402.5995436,179.5,76.9
403.2124588,179.5,76.9
403.7909177,179.2,76.9
404.4009372,178.9,76.8
405.0116678,178.9,76.9
405.6075499,178.5,76.9
406.2042693,178.2,76.9
406.8193089,177.9,76.9
407.4146465,177.6,76.9
408.0433527,177.6,77.1
408.6399314,176.9,77.1
409.2387572,176.9,77.1
409.8379952,176.6,77.3
410.4515061,176.3,77.3
411.0501097,176,77.4
411.6609036,175.7,77.4
412.2723292,175.7,77.6
412.8669606,175.4,77.7
413.4638466,175.4,77.9
414.0595115,175.4,78.1
414.6859175,175.1,78.2
415.2798452,175.1,78.4
415.8770865,175.1,78.5
416.474854,175.1,78.7
417.0716419,175.1,78.9
417.666024,175.1,79
418.2943039,175.1,79
418.8901073,175.1,79.3
419.4937742,175.1,79.5
420.1215642,175.1,79.6
420.7144669,175.1,79.8
421.3124415,175.1,80
421.9248962,175.1,80.3
422.555738,175.4,80.4
423.1700552,175.4,80.6
423.766987,175.4,80.9
424.4094072,175.4,81
425.0231729,175.7,81.2
425.6506156,175.7,81.4
426.2479567,176,81.5
426.8440193,176,81.8
427.4407808,176,81.8
428.0549259,176.3,82.1
428.6643789,176.6,82.3
429.2620172,176.9,82.4
429.8551506,176.9,82.6
430.4818425,177.3,82.7
431.092296,177.3,82.7
431.6879553,177.6,82.7
432.2850965,177.9,82.6
432.8958764,177.9,82.4
433.4900634,178.2,82.1
434.0871613,178.2,81.7
434.686162,178.9,81.5
435.2823807,178.9,81.2
435.8791415,178.9,80.7
436.4768609,179.2,80.4
437.1046239,179.5,80.1
437.7019194,179.5,80.1
438.2964294,179.9,79.8
438.9083035,179.9,79.8
439.5181216,180.2,79.6
440.1101849,180.5,79.6
440.705271,180.5,79.6
441.3315559,180.9,79.6
441.927488,180.9,79.6
442.5401972,181.2,79.8
443.1356783,181.2,79.8
443.73315,181.6,80
444.3280817,181.6,80.1
444.9395369,181.9,80.3
445.5521359,181.9,80.4
446.1507754,182.3,80.7
446.7482995,182.3,80.9
447.3444991,182.3,81
447.9410193,182.3,81.2
448.5381894,182.6,81.5
449.1346738,182.6,81.7
449.7314239,182.6,82
450.3125659,183,82.1
450.9069954,183,82.3
451.503733,183,82.6
452.1011162,183,82.7
452.7124831,183,82.9
453.3243384,183,83
453.9361451,183,83
454.559988,183,83
455.1570571,183,82.7
455.7538914,183,82.4
456.3524959,183,82.1
456.9465498,183,81.8
457.5430666,182.6,81.5
458.1378426,182.6,81
458.7511333,182.6,80.9
459.3324558,182.6,80.6
459.9284758,182.3,80.4
460.5241413,182.3,80.3
461.1219962,181.9,80.1
461.7185363,181.9,80.1
462.3118021,181.9,80.1
462.9040869,182.3,80.1
463.5018527,181.9,80.1
464.0973175,181.9,80.1
464.6958683,181.9,80.3
465.2915502,181.9,80.3
465.8885666,181.9,80.3
466.4871664,181.9,80.4
467.0849208,181.9,80.4
467.6809367,181.9,80.6
468.2951264,181.9,80.6
468.8896647,181.9,80.6
469.4876697,181.9,80.6
470.0833638,181.6,80.7
470.678917,181.9,80.7
471.2773258,181.6,80.7
471.8746478,181.9,80.9
472.4711883,181.9,80.9
473.068889,181.9,80.9
473.6642044,181.9,80.9
474.2627068,181.9,80.9
474.8909736,182.3,80.9
475.4889028,182.3,80.9
476.0891562,182.3,80.9
476.686057,182.6,80.9
477.2847932,182.6,80.9
477.8826075,182.6,80.7
478.4952656,183,80.7
479.0897756,183,80.7
479.6846339,183.3,80.7
480.2827812,183.7,80.7
480.8772304,183.7,80.7
481.4774423,184,80.6
482.1068486,184,80.6
482.7193424,184.4,80.6
483.3176472,184.4,80.4
483.91708,184.7,80.4
484.5134362,185.1,80.4
485.1110645,185.1,80.4
485.7076433,185.5,80.3
486.3081289,185.5,80.3
486.9064703,185.8,80.1
487.5035076,186.2,80.1
488.0999905,186.2,80.1
488.6972963,186.6,80
489.2979835,186.6,80
489.8969191,187,79.8
490.5252086,187,79.8
491.1236037,187.3,79.8
491.7208079,187.3,79.8
492.321808,187.7,79.6
492.9177173,187.7,79.6
493.5161288,188.1,79.5
494.1116694,188.1,79.5
494.7077903,188.1,79.5
495.3226926,188.1,79.3
495.9211982,188.1,79.3
496.5210522,188.1,79.3
497.1190503,188.1,79.2
497.7152533,188.1,79.2
498.3128362,188.1,79.2
498.9106233,188.1,79.2
499.5081373,188.1,79
500.1035837,188.1,79
500.7030912,188.1,78.9
501.2978113,188.1,78.9
501.8951039,188.1,78.9
502.5081532,188.1,78.7
503.1034249,187.7,78.7
503.7001439,187.7,78.7
504.2914068,187.7,78.7
504.887512,187.3,78.2
505.4841917,187.7,78.5
506.0787413,187.3,78.5
506.6748992,187.3,78.4
507.2717694,187.3,78.4
507.8682457,187,78.2
508.4670083,187,78.1
509.0637828,187,78.1
509.6913819,187,77.9
510.3203182,186.6,77.9
510.9200869,186.6,77.7
511.5176622,186.6,77.6
512.1166733,186.6,77.4
512.7141657,186.2,77.4
513.3118906,186.2,77.3
513.9073924,186.2,77.1
514.5059219,186.2,77.1
515.1027135,186.2,76.9
515.7013499,185.8,76.8
516.2976077,185.8,76.8
516.8921995,185.5,76.8
517.4921443,185.1,76.6
518.0879437,185.1,76.6
518.7026461,185.1,76.5
519.3002871,184.7,76.5
519.9123099,184.4,76.3
520.5091491,184,76.3
521.1082609,183.7,76.3
521.7365001,183.3,76.3
522.3350318,183,76.3
522.9590215,182.6,76.3
523.5517436,182.3,76.3
524.148746,181.9,76.3
524.7301083,181.6,76.3
525.3261192,181.2,76.3
525.9516928,180.9,76.3
526.5643355,180.5,76.3
527.1755283,180.2,76.3
527.8025422,179.9,76.3
528.400879,179.5,76.5
529.027559,179.2,76.5
529.6253693,178.9,76.5
530.2044385,178.5,76.6
530.8003021,178.2,76.8
531.3966787,177.9,76.8
532.0231454,177.6,76.9
532.6204423,177.6,76.9
533.2130525,177.3,77.1
533.8261941,176.9,77.3
534.4706971,176.6,77.4
535.0812124,176.3,77.4
535.7113069,176.3,77.7
536.3063549,176,77.7
536.9177044,175.7,77.9
537.5468179,175.4,78.1
538.14267,175.4,78.2
538.7693857,174.7,78.4
539.3830439,174.7,78.5
540.0096365,174.4,78.7
540.6239881,174.4,78.9
541.2193685,174.4,79
541.84667,174.1,79.2
542.4780202,174.1,79.3
543.1044734,173.8,79.5
543.7014923,173.8,79.6
544.3141084,173.8,80
544.9087822,173.8,80.1
545.5202873,173.8,80.3
546.1295906,173.8,80.4
546.7409739,173.8,80.6
547.3371203,174.1,80.7
547.9497702,174.1,80.9
548.5465978,174.1,81.2
549.1741647,174.1,81.4
549.7710703,174.1,81.5
550.399734,174.4,81.7
551.027578,174.4,82
551.6417772,174.4,82.1
552.2398788,174.7,82.3
552.8667243,174.7,82.4
553.4667728,174.7,82.7
554.0910913,174.7,82.9
554.7019288,175.1,82.9
555.3117164,175.1,83
555.9048158,175.4,82.9
556.5039703,175.4,82.7
557.0962531,175.7,82.4
557.6933372,175.7,82.1
558.3064733,176,81.8
558.918149,176,81.5
559.5301598,176,81.2
560.1577988,176,80.9
560.7250099,176.3,80.6
561.3202107,176.3,80.4
561.9478354,176.6,80.3
562.527357,176.6,80.3
563.1546969,176.9,80.1
563.7470174,176.9,80.1
564.3409887,176.9,80.3
564.9358728,177.3,80.3
565.5774342,177.3,80.3
566.1700964,177.3,80.4
566.7364743,177.6,80.6
567.3156424,177.6,80.7
567.9277748,177.9,80.9
568.5223218,177.9,81
569.1336895,177.9,81.2
569.7323778,178.2,81.5
570.3286807,178.2,81.8
570.9248955,178.5,82
571.5537929,178.5,82.1
572.1807039,178.5,82.4
572.7472007,178.9,82.7
573.3745054,178.9,82.9
573.9698017,178.9,83
574.565919,179.2,83.2
575.1593635,179.2,83.4
575.7713257,179.2,83.2
576.3696748,179.5,83
576.9997211,179.5,82.9
577.5945555,179.5,82.6
578.2205892,179.5,82.1
578.8156981,179.9,81.8
579.4150229,179.9,81.5
580.0391921,179.9,81.2
580.6351929,180.2,80.9
581.2313796,180.5,80.7
581.8166357,180.5,80.6
582.41354,181.2,80.4
583.0111682,181.2,80.3
583.6071646,181.6,80.1
584.2024144,181.9,80.1
584.8012284,181.9,80.1
585.3991168,182.3,80
585.9953375,182.3,80
586.5916029,182.6,80
587.1891214,183,80
587.7870362,183,80
588.3840729,183.3,80
588.979676,183.7,80
589.5735747,184,80
590.1698019,184.4,80
590.7673728,184.4,80
591.3633385,185.1,80
591.9758608,185.8,80
592.5727966,186.2,80
593.1694053,186.6,80
593.7822252,186.6,80
594.3803909,187,80
594.978959,187.7,80
595.5745031,188.1,80
596.1708408,188.5,80
596.7993623,188.9,80
597.3957706,189.3,80
597.9923235,189.7,80
598.5887978,190.1,79.8
599.183769,190.9,79.8
599.7816602,191.3,79.8
600.3768689,191.3,79.8
600.9741423,192.1,79.8
601.5873991,192.1,79.8
602.1863061,192.5,79.8
602.7835374,192.9,79.6
603.3813898,193.3,79.6
603.9806067,193.3,79.6
604.5790362,193.3,79.6
605.1757757,193.7,79.6
605.7718531,193.7,79.5
606.368934,193.7,79.5
606.9688022,193.7,79.5
607.5660058,193.7,79.5
608.164415,193.7,79.3
608.7628373,193.7,79.3
609.3599708,193.7,79.3
609.956997,193.3,79.2
610.5531899,193.3,79.2
611.1827318,193.3,79.2
611.777688,193.3,79
612.3753328,192.9,79
612.9705063,192.9,78.9
613.5661082,192.9,78.9
614.1630701,192.5,78.9
614.7606095,192.5,78.9
615.3567533,192.1,78.7
615.9521313,192.5,78.7
616.5502852,192.1,78.7
617.1480758,192.1,78.5
617.7465052,191.7,78.5
618.3431006,191.7,78.4
618.941107,191.3,78.4
619.5383891,191.3,78.2
620.135308,191.3,78.2
620.7304573,190.9,78.1
621.3286363,190.9,78.1
621.9568412,190.9,77.9
622.5540107,190.5,77.9
623.1514247,190.1,77.9
623.7645532,190.5,77.9
624.3787785,190.1,77.7
624.975175,190.1,77.7
625.5660349,189.7,77.6
626.1624642,189.7,77.4
626.7605702,189.3,77.4
627.3575941,189.3,77.3
627.9863563,189.3,77.3
628.5840839,188.9,77.1
629.1825233,188.9,77.1
629.7956452,188.9,76.9
630.3767641,188.5,76.9
630.9728853,188.1,76.8
631.5852444,187.7,76.8
632.1821067,187.7,76.8
632.810248,187.3,76.6
633.4083795,187,76.6
634.0368928,186.6,76.6
634.6179939,186.6,76.5
635.2126514,186.2,76.5
635.8090377,185.5,76.5
636.4202134,185.1,76.5
637.0192102,185.1,76.3
637.628177,184.7,76.5
638.2560486,184.4,76.5
638.8508429,183.7,76.5
639.4455513,183.7,76.5
640.0426483,183,76.5
640.6404374,183,76.6
641.2536784,182.6,76.6
641.8485386,182.3,76.8
642.4485824,181.9,76.8
643.0435922,181.6,76.9
643.6395834,181.2,76.9
644.2543501,180.9,77.1
644.8511767,180.5,77.3
645.4789576,180.2,77.4
646.0744128,179.9,77.4
646.6710799,179.5,77.4
647.2844429,179.2,77.7
647.8983027,178.9,77.7
648.5247106,178.5,77.9
649.1352974,178.2,78.1
649.7483447,178.2,78.2
650.3610175,177.9,78.4
650.9738403,177.6,78.5
651.5991829,177.3,78.9
652.1945296,177.3,79
652.8069692,176.9,79.2
653.4192203,176.9,79.3
654.0309334,176.6,79.5
654.6265443,176.6,79.6
655.2558686,176.6,79.8
655.8510763,176.3,80
656.4480989,176,80.3
657.0433197,176,80.4
657.6540807,175.7,80.4
658.2524011,175.7,80.7
658.8483928,175.4,80.9
659.4293499,175.1,81
660.0568687,175.1,81.2
660.6655339,174.7,81.4
661.277051,174.7,81.7
661.8712603,174.4,81.8
662.437749,174.4,82
663.0189311,174.4,82.1
663.6478098,174.4,82.3
664.2586401,174.4,82.4
664.8703372,174.4,82.7
665.4635529,174.7,82.9
666.0749219,174.7,83
666.6691629,174.7,83.2
667.2659184,174.7,83.2
