Time_s,Top_C,Bottom_C,Capplate_C,Cylinder_C,Thermalbridge_C,Baseplate_C
117.1843703,118,59.9,28,28.9,36.5,27
117.797333,118.4,60.1,28.4,28.9,36.5,26.5
118.3894658,118.9,60.3,28.4,28.9,36.5,26.5
118.9832059,119.4,60.5,28,28.9,36.5,27
119.5893466,119.8,60.7,28,28.9,36.8,26.5
120.1744395,120.3,60.9,28,28.9,36.5,26.5
120.7476875,120.7,61.1,28.4,28.9,36.8,27
121.3410119,121.2,61.1,28.4,28.9,36.8,26.5
121.9600366,121.7,61.3,28,28.9,36.8,26.5
122.5565565,122.1,61.5,28,28.9,36.8,26.5
123.1803283,122.6,61.7,28.4,28.9,36.8,26.5
123.7942538,123.1,61.9,28.4,28.9,37.2,27
124.3805449,123.6,61.9,28,29.3,37.2,26.5
124.9676752,124,62.1,28,28.9,36.8,26.5
125.5806172,124.5,62.3,28,28.9,37.2,26.5
126.1967791,125,62.5,28,28.9,37.2,26.5
126.7965091,125.5,62.7,28,28.9,37.2,26
127.3900858,125.9,62.9,28.4,28.9,37.2,26.5
127.9933392,126.4,62.9,28.4,28.9,37.2,26.5
128.5931248,126.8,63.1,28,29.3,37.5,26.5
129.2169774,127.2,63.3,28.4,29.3,37.5,26.5
129.8116265,127.7,63.3,28,28.9,37.5,26.5
130.4119755,128.2,63.6,28.4,29.3,37.9,26.5
131.0218222,128.6,63.6,28,28.9,37.9,26.5
131.623912,129,63.8,28,29.3,37.9,26.5
132.2284852,129.5,64,28.4,29.3,38.2,26.5
132.8275089,129.9,64.2,28,29.3,38.2,27
133.4089339,130.4,64.4,28,28.9,38.6,26.5
134.0382911,130.9,64.6,28,28.9,38.6,26.5
134.6429235,131.4,64.8,28.4,29.3,38.9,26.5
135.2940943,131.9,65,28,29.3,38.9,27
135.8804246,132.4,65.2,28.4,29.3,39.2,26.5
136.4560829,132.8,65.4,28.4,29.3,39.6,26.5
137.0647191,133.3,65.4,28,29.3,39.6,26.5
137.6527728,133.8,65.5,28,29.3,39.9,26.5
138.2755379,134.1,65.7,28,29.8,40.2,26.5
138.8931136,134.7,65.9,28,29.3,40.2,26.5
139.5043052,135.2,65.9,28,29.3,40.5,26.5
140.1210037,135.6,66.1,28,29.8,40.5,26.5
140.7054549,135.9,66.3,28,29.8,40.9,26.5
141.2975544,136.4,66.5,28,29.8,41.2,26.5
141.9509814,136.8,66.7,28,29.8,41.2,27
142.6418757,137.3,66.8,28,29.8,41.5,26.5
143.2490778,137.7,66.8,28.4,29.8,41.5,26.5
143.8311313,138.1,67,28.4,29.8,41.8,26.5
144.4802993,138.6,67.2,28,29.8,42.1,26.5
145.094599,139,67.4,28,29.8,42.1,26.5
145.6737416,139.3,67.4,28,29.3,42.1,25.5
146.2891287,139.9,67.6,28.4,29.8,42.4,26.5
146.9027078,140.3,67.9,28,29.8,42.7,26.5
147.5442675,140.8,67.9,28,29.8,42.7,26.5
148.13822,141.2,68.1,28.4,29.8,42.7,26.5
148.7280823,141.8,68.3,28,30.2,42.7,26.5
149.3455681,142.2,68.3,28,29.8,42.7,27
149.9771335,142.7,68.5,28,29.8,42.7,26.5
150.580104,143.1,68.7,28.4,30.2,43,26.5
151.2010366,143.7,68.8,28.4,29.8,43,26.5
151.7735826,144.1,68.8,28,29.8,43.3,26.5
152.4095277,144.5,69.2,28,30.2,43.6,27
153.0390419,145.1,69.4,28.4,30.2,43.6,27
153.6669603,145.5,69.4,28,29.8,43.6,26.5
154.2644378,145.9,69.5,28,29.8,43.9,27
154.8589142,146.3,69.7,28,30.2,43.9,27
155.4892385,146.9,69.9,28,29.8,44.2,27
156.0727014,147.3,70.1,28.4,30.2,44.5,27
156.6910097,147.7,70.2,28,30.2,44.5,26.5
157.2939336,148.1,70.4,28,30.2,44.8,26.5
157.9766694,148.5,70.6,28.4,30.2,45.1,27
158.5983968,149,70.8,28,30.2,45.1,26.5
159.1986252,149.4,70.8,28.4,30.2,45.1,26.5
159.79937,149.8,70.9,28,30.2,45.3,26.5
160.4040228,150.2,71.1,28,30.2,45.6,27
